datetime,open,high,low,close,volume
2021-04-16,602.7277305285282,618.6703905938308,596.1602831449052,614.9107666015625,9804095
2021-04-19,612.9595044400895,620.0028511756303,604.393300185492,609.77099609375,11340358
2021-04-20,612.7692335132389,627.71251501163,608.3433954430566,614.05419921875,13831258
2021-04-22,619.3366536751098,626.2847863426223,607.343931421081,609.1047973632812,11295290
2021-04-23,605.8209885638134,614.6727211614061,599.7770789222915,607.2011108398438,7668180
2021-04-26,612.9596449633015,612.9596449633015,600.5862359811231,604.10791015625,6527947
2021-04-27,602.2041344253064,611.4841884751955,601.5378625158878,608.4384155273438,5112384
2021-04-28,610.0565050323822,616.1004146028944,607.5342106232961,612.388427734375,6069155
2021-04-29,617.6710101225643,620.5739903298341,610.1993405670621,613.4354858398438,5676290
2021-04-30,611.0559552806158,634.4702256568538,609.247510991844,622.9058837890625,10874266
2021-05-03,622.4299879767955,631.9479935790303,618.7655209639577,627.4269409179688,6567597
2021-05-04,630.0920165848355,632.852261647074,611.0560039991909,614.05419921875,5604638
2021-05-05,611.2938375571791,654.7435512335531,611.2938375571791,650.46044921875,25296369
2021-05-06,656.5996516116863,663.1195208848818,640.8949409716796,646.6533813476562,11153908
2021-05-07,648.1761458677777,657.6941509465996,644.940000903661,646.7008666992188,6466334
2021-05-10,654.838802588513,669.5917116584577,650.6508567765001,664.5471801757812,10924222
2021-05-11,664.832648120805,687.0571665207405,662.6435185931815,673.9699096679688,14760511
2021-05-12,680.4897823875026,680.4897823875026,666.2603532249681,668.9729614257812,7250661
2021-05-14,669.115844274334,676.7302493300874,653.8870341628271,658.12255859375,6851035
2021-05-17,654.8388535143866,664.8327604357545,647.272026655262,654.0298461914062,6318234
2021-05-18,657.6942169541849,662.310426643389,651.7454631828915,657.5038452148438,4080423
2021-05-19,660.835041007459,672.684968232044,657.5037394314957,669.4964599609375,7745431
2021-05-20,666.2604024579348,667.8308966439043,651.9833938338361,653.7442016601562,6226376
2021-05-21,658.4080153859156,661.0254668384798,654.8387634051463,657.1231079101562,3434231
2021-05-24,657.6942458940729,664.7375939065253,656.3617017533492,657.6466674804688,3722957
2021-05-25,661.5014434144196,663.7857881829551,657.694240862394,662.5484008789062,2800233
2021-05-26,665.7845272927665,672.1140245922688,662.6435968956062,669.8772583007812,6235460
2021-05-27,673.1608774159276,675.5403785732833,661.0254215134136,665.784423828125,9875654
2021-05-28,660.5496091198326,661.0255094145874,634.1847211717503,637.4684448242188,28316552
2021-05-31,639.6099302730636,643.1316037101897,627.2365238838526,636.0882568359375,13947126
2021-06-01,637.8015273676534,640.847300756102,632.2810957785691,638.7057495117188,6443084
2021-06-02,638.6581770034816,645.4159377553208,637.8491697632248,644.7973022460938,4978457
2021-06-03,645.320785601522,648.0333939850948,641.0376830422199,642.9412841796875,3604574
2021-06-04,646.1774893242975,646.5105963169524,640.3714704601701,641.466064453125,3747803
2021-06-07,641.466036942444,645.1304460776987,638.5630566815319,642.7985229492188,2793705
2021-06-08,640.5616933917472,647.1767180402305,633.0424467104575,646.0345458984375,5695920
2021-06-09,648.2237210570536,651.697816130897,635.4219926709209,640.4189453125,4492551
2021-06-10,640.609380920597,648.1762072940105,640.5618025093526,643.4647827148438,3099864
2021-06-11,642.6557101012186,653.2682508348174,641.5611162873985,648.461669921875,3822099
2021-06-14,649.1280186081965,650.7460912703078,639.1816905753788,644.4641723632812,3640962
2021-06-15,644.4641234867706,648.5569122903293,639.3720138264754,640.7521362304688,3862284
2021-06-16,642.4652963252097,647.7001987397114,634.7080995100417,636.326171875,4842448
2021-06-17,639.419649346895,641.0853004434858,629.7589078426482,632.9949951171875,2776147
2021-06-18,634.8509856561448,640.5617891253155,621.240249006614,636.2786865234375,4158743
