datetime,open,high,low,close,volume
2021-04-16,76.55842993272898,78.93715747489934,76.26566234918488,78.53460693359375,21627285
2021-04-19,76.08268555645077,77.54651793336431,74.5822607205608,75.42396545410156,19166492
2021-04-20,75.60694590258721,76.85120121239501,74.80183361310016,75.27758026123047,23082015
2021-04-22,74.94823209995752,76.44865720180974,74.39929486131146,75.4605712890625,14844968
2021-04-23,74.65545930481763,75.86312226332879,74.36269168092431,74.94822692871094,12790334
2021-04-26,77.03417438004863,77.36353441217574,75.02140497819462,75.24098205566406,11797791
2021-04-27,75.24099041767987,76.11928765701435,75.24099041767987,75.53375244140625,8886250
2021-04-28,75.93631586970581,76.41206257992201,75.60695576944438,76.04610443115234,6887787
2021-04-29,76.77800375825029,77.5099198940123,75.78991809178696,76.15587615966797,14990087
2021-04-30,76.22906612906158,82.48694569608737,75.60693853478325,79.15673065185547,81358264
2021-05-03,79.15671999607486,81.02310252766439,77.58309941009264,78.82735443115234,33975507
2021-05-04,79.04694537207475,80.73035477566646,78.82736829018812,80.25460815429688,30811922
2021-05-05,82.26738844882038,83.4384533438483,80.87674644294067,81.3158950805664,47588366
2021-05-06,82.19417091265802,82.59672137141511,80.10820579771037,80.69374084472656,26083818
2021-05-07,81.13291860908204,82.23079303027144,80.25462130576173,81.57206726074219,28016564
2021-05-10,83.32865921912837,84.13376593164566,82.34057345448998,83.3652572631836,33477142
2021-05-11,82.37716905115202,86.87844913233755,81.05971768139014,86.43930053710938,48355326
2021-05-12,86.87846609016279,88.6716644481355,83.21888444215124,84.24356842041016,49718697
2021-05-14,84.90228390102469,84.90228390102469,81.64525886431477,82.66993713378906,23626454
2021-05-17,83.40185234029279,84.4631342263444,82.15759698045593,83.62142944335938,19960145
2021-05-18,84.17035721929659,86.00014759362914,83.65801814811431,84.9754638671875,29395737
2021-05-19,83.80440038769807,84.75589363009756,82.99929372786313,84.09716796875,25295575
2021-05-20,83.03589679290454,83.95079211051731,81.38908522120154,81.82823944091797,21131045
2021-05-21,81.27929662865486,83.47504523905623,81.27929662865486,82.52355194091797,20562816
2021-05-24,82.88950691707007,83.40184600654688,81.13290697817101,82.74312591552734,24785960
2021-05-25,83.73122060631054,85.70739225923215,83.21887587786865,83.87760162353516,25820379
2021-05-26,84.46313032901033,84.46313032901033,82.70653033776445,82.96269989013672,12045621
2021-05-27,82.7065348067171,83.18228147773058,81.46227943706131,81.86483001708984,22821449
2021-05-28,82.85290919021784,84.57291667732106,81.86482346584782,82.23078155517578,19331994
2021-05-31,82.34056159995886,83.69460527389839,81.53545500335238,83.18226623535156,16430926
2021-06-01,83.69462862950633,86.69548437285613,83.58484006658705,86.07335662841797,51620011
2021-06-02,86.36612268921677,87.39080661759937,84.90229010126393,86.18314361572266,27162991
2021-06-03,86.95163406458569,90.61121452885148,86.69545896482578,89.65972137451172,64241347
2021-06-04,91.19675814497776,92.7337810606644,90.28186288753602,91.81888580322266,72354379
2021-06-07,92.91675761345441,93.31931374953432,91.41633278204556,91.59931182861328,28709907
2021-06-08,92.03845008425958,92.14823861668238,89.76951127852061,91.34313201904297,15261479
2021-06-09,92.95336302841628,93.68527927273452,90.06229609699035,90.7942123413086,29718157
2021-06-10,90.57463491545867,91.34314920291791,89.62314156756416,90.72101593017578,12245640
2021-06-11,90.7210075468142,92.6605865250107,89.65973132799134,90.4282455444336,18360366
2021-06-14,91.05036446060771,92.07504812309276,88.74482761603558,91.34313201904297,19547491
2021-06-15,91.92867607640719,94.05123423032738,91.37973891163874,91.74569702148438,32779493
2021-06-16,92.95336464737203,93.86825996870442,92.29463889919711,92.7337875366211,31654780
2021-06-17,91.92867171553235,92.9533554913071,90.39164884390887,91.56271362304688,18124616
2021-06-18,91.16017403110007,91.16017403110007,87.02484597204682,88.01293182373047,87912730
2021-06-21,87.3907941815159,89.29377515823661,87.06142854564975,88.52526092529297,15669821
2021-06-22,89.80611674066333,90.90399105575251,88.927819522223,89.33037567138672,23629008
2021-06-23,90.39163361884238,91.05035919117958,89.11078051088307,90.28184509277344,21978870
2021-06-24,91.0869543783779,91.0869543783779,88.81801563583421,89.29376220703125,24358397
2021-06-25,89.98909521973519,91.45292763052602,88.08611420252262,88.4886703491211,34557609
2021-06-28,89.69633624247918,91.12357065770371,89.14739906984241,89.5499496459961,23728169
2021-06-29,89.14740835773472,89.62314948965657,87.17123097990616,87.39080810546875,20857415
2021-06-30,88.08610129896087,88.52524984105261,85.67078152541801,86.14652252197266,19094044
2021-07-01,86.1831363642112,87.6469688289961,85.85377629326567,86.98824310302734,16012542
2021-07-02,87.82994507479899,88.45207273559664,86.36611265688566,86.69547271728516,20014124
2021-07-05,87.2078151340605,88.89121902020378,87.02483608660509,88.52526092529297,12050022
2021-07-06,90.02568487473476,91.4895171491207,88.59845064083927,88.92781066894531,30193164
2021-07-07,87.75675201416016,88.12271010797728,86.21972913694374,87.75675201416016,18479814
2021-07-08,87.39079354266825,87.39079354266825,85.52440503863593,85.67079162597656,17151883
2021-07-09,85.70739534489256,86.84186781349942,85.34143720457783,86.29293060302734,11240925
2021-07-12,87.09802153168893,87.35419106643731,86.3661053843638,86.76866149902344,8420962
2021-07-13,87.0980349303333,88.41548643181824,86.8052673095502,88.12271881103516,8580799
2021-07-14,88.04953105537359,89.11080743181323,87.90314444836524,88.41548919677734,12709481
2021-07-15,87.24440854314646,87.39079513315127,85.04865994977119,85.56100463867188,28589465
2021-07-16,85.78057787468286,85.92696446763505,84.71930160014789,85.4878158569336,19691248
2021-07-19,84.02398822483764,85.30484166982554,83.58483400500806,83.87760162353516,14395883
2021-07-20,82.01121438453286,82.88951161168792,81.68184873629153,82.41376495361328,18634406
2021-07-22,83.73121682087059,84.75590064735111,83.40185117088883,84.53632354736328,11710140
2021-07-23,84.53631935784453,85.45121458899004,83.98738221915723,84.38993835449219,7841690
2021-07-26,84.06057492876452,84.60951208187018,83.51163777565885,83.84100341796875,8149770
2021-07-27,84.42653129846181,84.82908743611013,83.43844555996195,83.91419219970703,9704729
2021-07-28,84.09718204382277,84.31675357830282,83.03590008289584,83.69462585449219,11020097
2021-07-29,83.6580209367176,84.75589519791296,82.92610476258736,83.98738098144531,14142749
2021-07-30,83.65802216957579,85.45121458899004,83.29206407711759,84.38993835449219,12236156
2021-08-02,84.13377630191718,86.0001650972331,84.02399332437476,85.7073974609375,10895726
2021-08-03,85.0120771119258,86.51250213676933,84.28016083129636,86.29293060302734,15163353
2021-08-04,86.14653515570133,86.7320703537458,85.3414284464483,85.89036560058594,14304543
2021-08-05,85.04866737558125,85.81718168399445,83.95079298303547,85.5244140625,11033147
2021-08-06,85.0120783533646,86.51250340011896,85.0120783533646,85.37803649902344,6606584
2021-08-09,84.90228828761889,85.63420456596043,83.6580328480695,84.17037200927734,8294214
2021-08-10,84.24355644897646,84.68270506751693,83.36525921189553,84.06057739257812,14300982
2021-08-11,84.53632667737129,85.8537781579225,84.06057999916793,85.63420104980469,11308648
2021-08-12,84.97548517586954,86.29293680938753,84.38995545970036,85.08527374267578,13519139
2021-08-13,85.48780852244685,85.59759147764515,84.42652675488773,84.9754638671875,10342014
