datetime,open,high,low,close,volume
2021-04-16,204.04315071603173,218.80243246624346,201.4100322698014,216.74676513671875,218723272
2021-04-19,213.8826643824262,220.7888165279762,213.0049629636564,218.3866729736328,87619710
2021-04-20,219.88802132815795,220.6040376073149,216.10002876708475,217.1625213623047,35461382
2021-04-22,217.8554339420035,228.4340769509537,217.8554339420035,224.80776977539062,85241858
2021-04-23,223.3757130797446,225.13112993686985,219.12578541542615,219.74942016601562,27192006
2021-04-26,221.45862259324605,223.5143038332109,220.34994643697894,221.87437438964844,18629288
2021-04-27,222.38253606058984,224.96945665685885,222.19775903890988,224.0686492919922,14418934
2021-04-28,224.43823411407465,227.83356676793335,222.31326296286085,226.03195190429688,19231068
2021-04-29,227.60256990054168,227.6487535817329,224.36892275251944,226.2860107421875,15282266
2021-04-30,227.04823437153172,236.4258058591354,226.03193958576924,227.62567138671875,58231142
2021-05-03,225.4082913273313,229.12697961142766,223.2371227766581,225.13111877441406,17199462
2021-05-04,225.1080464106117,225.5699960351749,220.71952497726136,222.63662719726562,16204858
2021-05-05,223.95317574380084,229.12701725636526,223.26025129645296,226.6324920654297,23713182
2021-05-06,228.06450301695136,237.81162743804353,225.0849227210672,236.65675354003906,48827088
2021-05-07,237.44209425036388,238.62006009058834,234.43942185225617,238.01953125,29333162
2021-05-10,239.1051212104019,244.14038353971404,237.0956515643486,242.96241760253906,25088944
2021-05-11,239.26681795393543,241.73823721141167,237.465203107902,239.47470092773438,15298998
2021-05-12,240.19070675693501,241.391764471861,233.21526478580702,234.48562622070312,15742214
2021-05-14,234.4394273997579,234.85517922981717,227.62567064281913,230.2587890625,13599758
2021-05-17,230.2587950589467,232.68403057796473,228.66506322170136,230.88241577148438,11505300
2021-05-18,231.89869209003336,237.81164114971034,231.39054472609646,234.6934814453125,18761492
2021-05-19,234.80898755107015,239.1975089661911,233.3538490592573,236.3565216064453,14980792
2021-05-20,238.36601363152513,238.82796327034592,232.63784092966424,234.78590393066406,12584608
2021-05-21,235.5942984213121,238.3198123673899,235.20163843775995,236.84156799316406,10395006
2021-05-24,236.4720014586339,239.52087169021502,235.43261484088467,237.8578643798828,14873624
2021-05-25,239.01274046652847,242.45424251892626,238.22742048729336,239.08201599121094,15909128
2021-05-26,237.85787585040313,245.0411869604467,237.78857212781114,243.5629425048828,17646380
2021-05-27,243.56295207228393,251.7625583298146,242.54665720696465,249.8685760498047,58822252
2021-05-28,248.9908436504121,249.59137251368952,246.0574748594991,248.85226440429688,11757252
2021-05-31,248.8522601892125,249.7068556884205,245.31833439971305,249.01393127441406,10772410
2021-06-01,250.33049336641756,252.68642499045623,249.29110679195955,250.74623107910156,11930088
2021-06-02,250.35359685405106,251.76253752594275,246.2191422042706,250.83863830566406,9427136
2021-06-03,252.0859074545759,254.02610145282725,248.66746906741082,249.01393127441406,11275982
2021-06-04,251.06961960505112,251.99351884922794,249.66067889671493,250.00714111328125,9543432
2021-06-07,251.62395478508657,254.6266272092638,250.70005557764742,253.2638702392578,8696866
2021-06-08,254.07229828522907,256.61302126808135,253.67965237503728,254.34945678710938,10859468
2021-06-09,255.45811013873328,255.57359753029692,250.46906046221758,251.39295959472656,12413798
