datetime,open,high,low,close,volume
2021-04-16,353.32388533334176,356.14212847918657,350.54551467231755,351.3521423339844,14561395
2021-04-19,342.56882128936434,342.56882128936434,333.6062649184217,338.7348327636719,19327115
2021-04-20,343.56465598248866,345.2775012801128,335.46847531379467,338.12738037109375,16585040
2021-04-22,336.54404772789024,346.5024449929189,332.4511306488428,345.7655029296875,17952220
2021-04-23,345.3372857413837,349.80859621489003,342.61863245289715,345.39703369140625,9467250
2021-04-26,346.55217800975754,355.11640457892577,345.21775660337505,350.4658203125,16265310
2021-04-27,348.54385923311486,351.0533640789727,343.4750393271411,348.6036071777344,22666800
2021-04-28,351.03349664015195,363.28231287730654,349.34055698237853,360.78277587890625,20872995
2021-04-29,363.5013722986179,367.5544469031529,354.62843751191184,359.49810791015625,19800475
2021-04-30,354.5189000270135,358.9005882188877,346.44265540321817,348.30487060546875,13108915
2021-05-03,345.5563542295927,350.3363723335836,335.5979578541002,343.654296875,27969345
2021-05-04,348.74306281324175,351.33222162955684,343.62443234802834,345.08831787109375,21275755
2021-05-05,346.75134754913034,354.12055422777814,342.94723312959144,352.67657470703125,12058215
2021-05-06,354.85747041062484,357.24747931184237,351.17288221850964,356.1620178222656,11901275
2021-05-07,357.70563672567755,361.09148566853446,353.2243580214391,354.5886535644531,8053650
2021-05-10,360.2947553697522,361.1412251084527,356.63007293299717,360.3644714355469,6662450
2021-05-11,353.8417769743004,357.3869639499597,349.1911921051642,349.6293640136719,14779880
2021-05-12,349.340534180948,349.340534180948,341.6825249043938,342.33978271484375,15909150
2021-05-14,344.34141041799893,344.34141041799893,338.80454475773615,339.909912109375,14689460
2021-05-17,341.97132127254145,349.5397085034453,340.57715187515186,347.37872314453125,21057205
2021-05-18,352.12888398285446,352.7164256922134,348.56376124324345,349.5596008300781,23292070
2021-05-19,348.1355768404976,348.6135908093344,344.05262822969877,344.6700439453125,11860210
2021-05-20,344.958865261045,345.95470495890635,339.60124282405246,340.21868896484375,12990190
2021-05-21,341.67258407252933,351.42186258646325,341.67258407252933,350.0675048828125,21465560
2021-05-24,351.26256371175987,354.29986277358904,346.95056060308985,349.9380798339844,18069535
2021-05-25,352.6068854416577,353.3039853440891,346.1538640412449,348.6434631347656,11008125
2021-05-26,350.5455339465545,350.8940535205359,345.93479138584917,346.6816711425781,14225500
2021-05-27,346.5521743677079,355.20602276233444,343.7040877520649,353.97119140625,26699940
2021-05-28,355.7139331291476,361.0914611306823,354.1703634459885,358.6516418457031,16235045
2021-05-31,358.3031069522023,360.8524541177225,355.51476798698195,360.035888671875,11554045
2021-06-01,361.48978336170404,363.28228252791337,356.11225547246255,357.9047546386719,11449080
2021-06-02,357.10809541858634,357.10809541858634,352.5272270678308,355.1363220214844,15494245
2021-06-03,356.5105842185161,364.0690032929233,356.5105842185161,361.3304443359375,17220655
2021-06-04,362.48559749550964,362.67480944193477,357.9047294710155,360.73291015625,7543530
2021-06-07,363.4814335711341,363.4814335711341,359.8964051345021,361.4698486328125,5480695
2021-06-08,361.48978132003606,361.78852104917917,356.0823794882522,357.2176208496094,6655155
2021-06-09,356.4906657967951,360.8922597464423,353.52305289106096,355.0964660644531,10188570
2021-06-10,356.05249322323704,359.0997599177486,353.7222322445289,358.4126281738281,9272445
2021-06-11,360.2947250985191,360.49390515816555,356.11221736143693,357.3769226074219,8109640
2021-06-14,356.49069991417934,356.49069991417934,350.43597763547825,352.13885498046875,12715010
2021-06-15,353.6823851347023,355.34542019695044,351.7305480879408,352.7064514160156,8679120
2021-06-16,352.6965493727678,354.7081345659856,349.1413944563441,350.6550598144531,14227715
2021-06-17,347.99617267053685,352.88571853553947,345.7555334913778,351.7405090332031,12891210
2021-06-18,353.51308127951694,353.8516630884071,345.20778286442345,350.6251525878906,13393945
2021-06-21,346.5522108388248,353.9612605362834,344.8194595096276,352.935546875,6396605
2021-06-22,354.5188785281118,355.5147180745391,349.34050073044546,349.95794677734375,7858715
2021-06-23,351.3322347604318,351.3322347604318,344.0128372621604,345.89495849609375,38011745
2021-06-24,345.5563680094501,347.1297813276513,344.0028605441727,346.1339416503906,17976965
2021-06-25,345.55633544921875,349.34051370999697,342.7480605302073,345.55633544921875,47888225
2021-06-28,345.55633025161046,348.1455192076988,343.0069833876314,345.1679382324219,17502535
2021-06-29,346.1140096045749,346.15385169802244,338.9837944081085,339.7506103515625,51973310
2021-06-30,339.7506103515625,347.2492813382333,338.2767568001322,339.7506103515625,44110495
2021-07-01,340.5572523069927,343.6045191855895,339.81037257418734,341.7920837402344,14941930
2021-07-02,343.96297914118514,344.1621592101219,340.57713070354123,341.60284423828125,11212755
2021-07-05,343.9630062506367,346.5123533027739,342.8675765663713,344.77960205078125,9438355
2021-07-06,344.36131152792325,350.53552902494835,343.96298177760815,349.6094055175781,18461110
2021-07-07,349.7388957234871,352.2284948377186,347.17958054030964,350.89404296875,13630910
2021-07-08,350.1372154240805,351.1330550411054,343.56466787359346,345.0185852050781,11040075
2021-07-09,344.3613274199985,344.560507499654,341.5630205273342,342.57879638671875,8490830
2021-07-12,344.9588513051766,347.1497107080831,343.5945558367998,344.94891357421875,8685325
2021-07-13,347.1497237492536,349.0418130915985,343.28586087022046,347.97625732421875,10333195
2021-07-14,346.55219157808074,350.12725220639476,345.67584784032766,348.1754150390625,10794920
2021-07-15,349.93800362932905,349.93800362932905,346.5521553164286,348.5538024902344,9752780
2021-07-16,349.6392639732918,350.9338432020197,346.55215536177457,348.4442443847656,9190250
2021-07-19,345.33726052256304,346.55218606865816,340.9754781457525,343.1264953613281,10731685
2021-07-20,343.1265139002212,343.325693990256,337.78882786217457,339.11328125,10719295
2021-07-22,339.89003671229943,342.95723992705956,339.2128730277059,340.0195007324219,9291265
2021-07-23,340.57715109340853,344.02274767989405,337.42032611637455,343.1563720703125,9979000
2021-07-26,340.89583411744707,348.5438752871433,333.27766692143666,346.67169189453125,19695475
2021-07-27,348.94220930629893,349.14138939370025,337.36058924710875,338.17718505859375,21505655
2021-07-28,339.5813018285067,339.740639810549,327.8304067660527,329.1947021484375,25263775
2021-07-29,331.4154242382611,331.4154242382611,325.65947226169743,326.9640197753906,14971325
2021-07-30,326.9640058106084,332.5905239201354,323.8470533591262,329.58306884765625,16110005
2021-08-02,331.6145851155186,334.0643420097031,330.12082572310635,331.6344909667969,12954880
2021-08-03,331.61459448636003,336.4444227364312,331.61459448636003,335.7274169921875,16150700
2021-08-04,338.3265783679936,349.1911934120965,335.5979872471241,348.533935546875,35020800
2021-08-05,350.874145993551,357.1081120583022,349.05177276769786,352.87579345703125,30260460
2021-08-06,352.32808146190143,355.45503277625147,349.76879647341485,353.9612731933594,18202345
2021-08-09,353.9612694908226,356.43096291599244,350.9538445026803,354.69818115234375,7984430
2021-08-10,355.5147475262585,363.46155870570163,354.3794757617893,361.1412353515625,22974240
2021-08-11,362.6656009680068,362.6656009680068,351.1380084970122,354.8144836425781,15509515
2021-08-12,353.71855794737223,356.8869238225426,351.1081671993599,356.2293395996094,8208450
2021-08-13,355.4920074655726,358.4810098727575,353.4694503862724,356.2890930175781,9199585
2021-08-16,355.4920154190266,358.91940735506967,353.05101497530245,355.1632385253906,7768305
2021-08-17,354.4956857612306,357.6839672696491,354.10713124563733,356.3588562011719,7096685
2021-08-18,356.3588392462255,356.7971982872134,347.8401642488985,348.65716552734375,13818265
2021-08-20,345.1301422611098,345.1301422611098,338.1558032357179,339.46099853515625,28216210
2021-08-23,343.64559960668066,343.64559960668066,338.7535955052585,342.1112365722656,15465845
2021-08-24,343.7352631060321,343.7352631060321,337.0797586423914,339.7300109863281,23539855
2021-08-25,339.74995760948036,342.08137595729465,337.5580102368141,338.1956787109375,14569050
2021-08-26,337.51812416238266,342.04145874543354,336.5417058714727,338.2554016113281,21912885
2021-08-27,337.75728306548194,343.496177604916,337.75728306548194,341.45367431640625,18306575
2021-08-30,341.93194818752295,346.63464698807456,341.93194818752295,345.8973693847656,12806265
2021-08-31,347.53127570629346,350.62989039633743,346.53494166157355,349.4541931152344,22463045
2021-09-01,349.4641852405619,349.4841009764895,346.32573890970616,348.04937744140625,36331770
2021-09-02,349.11545442050794,356.3687652831954,347.5213138165288,353.9775695800781,28819220
2021-09-03,357.2854422209984,360.9619177693391,354.20677326044677,357.0562744140625,24225670
2021-09-06,360.27442547887034,360.27442547887034,352.7022800519807,353.60894775390625,9509655
2021-09-07,353.6089465354138,354.5853649200546,347.9198872180589,351.6760559082031,14614185
2021-09-08,350.7295336782649,364.2597683521793,349.71328379960187,361.7390441894531,76247785
2021-09-09,363.861242659345,366.9897160700672,360.0352927777113,362.2372131347656,18214625
2021-09-13,364.3594201937598,368.60378310610525,357.6341645081911,366.66094970703125,16358075
2021-09-14,368.6435987917473,374.42232412403973,367.6771535462544,372.1805725097656,20840400
2021-09-15,373.426017585876,378.29810604792607,370.23776663187584,372.96771240234375,24070115
2021-09-16,374.0238621452699,380.5996741142492,372.230472701779,379.9620056152344,20643915
2021-09-17,381.79525912866734,401.92119075142625,381.19745255645154,400.1178283691406,73192445
2021-09-20,396.5410179677012,405.9464153991907,394.81734882796786,398.8226318359375,29405445
2021-09-21,401.9211624145269,404.0433588731325,397.7564932510333,400.7156066894531,19334440
2021-09-22,401.82154660044614,402.99724399427663,394.30920907507056,395.65423583984375,9559045
2021-09-23,399.3307035548595,408.8955171980876,396.7203130226192,403.3160400390625,14945535
2021-09-24,404.5116684858942,408.96528339210255,401.3034712782261,404.133056640625,10574440
2021-09-27,404.75078293547966,410.0911498903174,403.6149777942056,405.1792297363281,9150320
2021-09-28,406.5043483341936,414.0366323561648,401.10420366163544,412.1236877441406,19496335
2021-09-29,410.4697409095601,410.48965664586797,402.548872508602,404.601318359375,17101570
2021-09-30,403.6050022505434,405.50800414966017,397.8959965531932,399.629638671875,22863740
2021-10-01,397.93588613840285,400.68577834826425,392.9342992403362,397.2484130859375,16869890
2021-10-04,397.53731384921235,401.50273459255885,396.14245216246127,396.73028564453125,10215265
2021-10-05,397.5174407189475,398.1251900025012,393.6516590543982,395.0166320800781,13599035
2021-10-06,393.7612091693869,399.5299923860143,386.9961222128636,389.7160949707031,14896375
2021-10-07,392.15711713264807,394.99667546606736,388.4208641691238,389.0585021972656,11110650
2021-10-08,388.570314426335,391.78848464315047,384.7842568583091,385.8503112792969,9689170
2021-10-11,388.3710101341365,399.52996393243586,387.5739550367021,393.63165283203125,11880835
2021-10-12,394.54833271855097,399.33072458922067,391.55933019795583,397.5572509765625,9454510
2021-10-13,399.3306743043991,402.91748295859355,397.4476187645109,400.3967590332031,8712390
2021-10-14,400.12779055305054,403.6149599894342,395.5446474983768,402.0805969238281,8261780
2021-10-18,402.0805983979021,407.8892433932823,400.1178189488565,400.84515380859375,10833895
2021-10-19,400.90491892285,407.49067271104127,396.95944441127324,405.5777282714844,8476015
2021-10-20,406.9028671925117,407.4907007015926,398.17500057682156,401.6123352050781,8974465
2021-10-21,404.7109309709324,429.4200049397549,402.9175113147684,427.1782531738281,47477590
2021-10-22,429.4000675020936,438.71576671179974,422.99361633757275,432.6879577636719,29659130
2021-10-25,428.822206466676,434.98951720691815,421.45931300550416,429.32037353515625,33886310
2021-10-26,429.32037917645124,446.35769922348885,423.18295716344363,440.5690002441406,53345005
2021-10-27,438.3869843730334,448.9481314413424,433.7241482911615,436.04559326171875,22752840
2021-10-28,436.04561701332847,436.3943400328517,416.5473511898341,418.16143798828125,15511445
2021-10-29,413.9867934823311,417.8525746726263,401.5226441054604,404.7408142089844,23331725
2021-11-01,409.4933629225744,415.8300339438631,405.4681641748956,413.777587890625,9832940
2021-11-02,411.715156767736,417.1651055861339,410.4896548617796,413.80743408203125,7681030
2021-11-03,414.47501109839015,420.77185029513885,404.1131419020715,406.0161437988281,10336455
2021-11-04,406.5043158191066,410.8881798105248,406.30503683534505,409.891845703125,1025885
2021-11-08,409.49334575343175,423.9601070223163,409.49334575343175,422.2165222167969,10609980
2021-11-09,422.4456552977581,423.8305742813257,415.13256670614646,417.9023742675781,8887865
2021-11-10,415.47131273363084,416.73664607336116,411.09739151323225,413.6878662109375,7228940
2021-11-11,413.0801679620261,414.01672454828883,408.00883050127123,409.31402587890625,7735765
2021-11-12,412.0838306174976,414.47502661296954,409.10477068783626,413.4189147949219,7172140
2021-11-15,414.4949407017064,420.05450253490784,414.4750249638683,417.9223327636719,9096640
2021-11-16,418.4404414477786,419.2275235608521,412.4823520827512,415.0429382324219,7725535
2021-11-17,412.482329800324,414.8436368233986,407.6002986446978,409.1147155761719,7233815
2021-11-18,408.4970147962274,410.97787718065166,400.307146600426,403.40576171875,13965995
2021-11-22,407.30137995399343,407.30137995399343,386.7769212120325,389.65631103515625,13741645
2021-11-23,386.17912883425186,397.1686934693312,385.12301705071684,395.1261901855469,16148125
2021-11-24,394.45865422522087,403.5053548656416,392.555652363303,400.8052978515625,9737415
2021-11-25,402.5189750406212,408.0984520629191,401.1340560515606,405.52789306640625,15822140
2021-11-26,398.93219853314537,399.9285327105037,389.58657908461095,391.4198303222656,13237765
2021-11-29,397.1387955974255,407.50066460652374,386.0197029095996,402.4393005371094,20859500
2021-11-30,403.11679359548657,406.42463019228137,387.9525869764696,390.94158935546875,21329080
2021-12-01,394.34905328525394,395.7239993081194,386.5776589025874,389.2378845214844,12928465
2021-12-02,388.0820988815467,394.7376032668908,387.6935139939561,391.40985107421875,9664645
2021-12-03,391.89809365475344,396.5210989737719,379.64319506086525,381.43658447265625,17458620
2021-12-06,382.59231409340805,383.8875363277963,374.0238343112167,375.6578369140625,15406680
2021-12-07,380.9981453931129,391.3201822534333,380.6394797197261,386.00970458984375,36722375
2021-12-08,392.5556512979128,392.5556512979128,381.68564217800935,382.6819763183594,25627975
2021-12-09,383.7879076389165,385.95990868043407,375.8371505716182,381.8649597167969,23272265
2021-12-10,381.5959948163157,382.5923290064366,376.3154357709574,377.9593811035156,15274610
2021-12-13,380.5996551844366,381.7952683577696,371.08467596710807,373.2467041015625,20425550
2021-12-14,373.2466855555206,373.42601840089804,361.8785095249634,366.73065185546875,50556260
2021-12-15,367.76683787731247,374.97034436147345,366.00333746756354,372.1108703613281,26528735
2021-12-16,375.79729548334285,376.8036026727592,368.82295665449465,370.7857360839844,15272310
2021-12-17,369.6399751851164,370.6263362785608,356.6876310411635,357.4448547363281,14675630
2021-12-20,354.6949485658402,354.6949485658402,343.21719038976323,347.2224426269531,16345895
2021-12-21,350.91886630238355,352.30378545972553,342.9382498944906,346.0368347167969,11321155
2021-12-22,348.3184190424533,352.7022831473243,345.3593054506671,351.1878662109375,17269195
2021-12-23,355.67134291048365,356.42853611855736,352.17420063767287,353.8181457519531,9598245
2021-12-24,354.6949406343726,354.6949406343726,344.7315996053172,348.3981018066406,11357850
2021-12-27,347.34201477598646,354.48574418004137,342.93823475535675,353.3897705078125,8269165
2021-12-28,355.6912643026964,356.627820764409,351.8155101613554,353.6786804199219,6428355
2021-12-29,353.4993457352051,354.6949588824844,349.5339552612827,351.5465393066406,7059540
2021-12-30,350.51034265532263,352.6923168815555,347.451619915762,349.7630920410156,12491975
2021-12-31,351.10816127466717,358.87958617352604,350.7196067528627,357.9031677246094,11064460
2022-01-03,358.08247322170456,364.2796726050549,357.00644576090696,363.5523681640625,9925545
2022-01-04,364.6582933036515,370.0384915499414,361.7290685151494,369.1617126464844,13177875
2022-01-05,370.0384889671253,384.25619642984236,366.6708747504002,383.0207214355469,21040835
2022-01-06,380.02175348372623,381.59594793219577,373.6252753905311,376.9928894042969,11290150
2022-01-07,376.9929412376267,383.668362165663,375.33902280914725,379.4538879394531,11516755
2022-01-10,379.4538537642794,389.62641656444055,378.8759629504073,388.16180419921875,14310435
2022-01-11,388.17178103888926,389.4171986946829,382.6321657383757,385.9399719238281,13570095
2022-01-12,389.52677144212856,393.7811375111788,388.0023814844969,389.8854675292969,10746980
2022-01-13,390.5630061229225,391.93795218286016,383.1004727000428,383.857666015625,7435760
2022-01-14,380.40037580237373,387.57399402370675,378.2084588610875,386.218994140625,9143810
2022-01-17,382.9908500964693,389.1581610610262,382.3133501560635,386.06951904296875,8382365
2022-01-18,384.58498827080984,393.55199576935206,384.58498827080984,387.0060729980469,10407280
2022-01-19,387.57396306855037,387.57396306855037,378.62687194677574,379.7328186035156,7608510
2022-01-20,383.5886103448078,383.5886103448078,374.0237973563683,377.1323547363281,7449105
2022-01-21,372.28023173841757,378.8062383605849,368.5539519206845,377.3615417480469,8769480
2022-01-24,375.43862545893694,376.19581870430125,360.6729466973293,364.8376159667969,12737170
2022-01-25,361.6095207758306,373.40611352651104,355.1333487660441,369.5702209472656,12845325
2022-01-27,366.6509765584459,378.3180412391401,362.89480766312687,376.4648742675781,18593095
2022-01-28,377.6106652849651,389.9452876597143,376.3453317853418,378.26824951171875,24859820
2022-01-31,382.59229880787143,386.3584405330333,366.85023200878754,370.08831787109375,22583125
2022-02-01,375.0201479237625,379.60329084980907,365.47528065570737,375.0799255371094,15485430
2022-02-02,380.75906303299337,388.17179155352613,377.9892553077092,387.0957336425781,13552540
2022-02-03,386.5577654498374,387.0658752311883,377.81989479425124,380.4103698730469,11198565
2022-02-04,381.39670014443107,382.1937857071995,374.67144463745535,375.45855712890625,8856335
